Date of Sale,Address,Postal Code,County,Price,Not Full Market Price,VAT Exclusive,Description of Property,Number of bedrooms,Number of bathrooms
24/09/2021,"92 CASINO PK, MARINO, DUBLIN 3",Dublin 3,Dublin,"350,000",No,No,Second-Hand Dwelling house /Apartment,1,2
24/09/2021,"92 CASTLECURRAGH PARK, BLANCHARDSTOWN, DUBLIN 15",Dublin 15,Dublin,"280,000",No,No,Second-Hand Dwelling house /Apartment,1,2
24/09/2021,"92 RAPHOE RD, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,"355,000",No,No,Second-Hand Dwelling house /Apartment,1,2
24/09/2021,"APARTMENT 16, HOLLYBROOK MANOR, CLONTARF",,Dublin,"325,000",No,No,Second-Hand Dwelling house /Apartment,1,2
24/09/2021,"APARTMENT NO 4, 132 ARDBEG PARK, ARTANE",,Dublin,"140,000",No,No,Second-Hand Dwelling house /Apartment,1,2
24/09/2021,"APT 208 BLOCK F, ARENA COURT TALLAGHT, DUBLIN 24",Dublin 24,Dublin,"240,000",No,No,Second-Hand Dwelling house /Apartment,1,2
24/09/2021,"APT 51, MARLBOROUGH COURT, MARLBOROUGH ST DUBLIN 1",Dublin 1,Dublin,"262,000",No,No,Second-Hand Dwelling house /Apartment,1,2
24/09/2021,"APT 57, THE BARLEY HOUSE, CORK ST DUBLIN 8",Dublin 8,Dublin,"368,000",No,No,Second-Hand Dwelling house /Apartment,1,2
24/09/2021,"APT 70, BLOCK C, SMITHFIELD MARKET DUBLIN 7",Dublin 7,Dublin,"318,000",No,No,Second-Hand Dwelling house /Apartment,1,2
24/09/2021,"APT 79D, WESTEND GATE, TALLAGHT DUBLIN 24",Dublin 24,Dublin,"232,500",No,No,Second-Hand Dwelling house /Apartment,1,2
24/09/2021,"APT 8 DUNLUCE, 21 ANGLESEA ROAD, DUBLIN 4",Dublin 4,Dublin,"815,000",No,No,Second-Hand Dwelling house /Apartment,1,2
24/09/2021,"ARD AULIN, CARRICKHILL RD UPPER, PORTMARNOCK",Dublin 13,Dublin,"320,000",No,No,Second-Hand Dwelling house /Apartment,1,2
24/09/2021,"FORGEFIELD, STOCKING LANE, RATHFARNHAM DUBLIN 16",Dublin 16,Dublin,"1,180,000",No,No,Second-Hand Dwelling house /Apartment,1,2
25/09/2021,"2 Walker GRove, Parkside, Balgriffin",,Dublin,"365,639",No,Yes,New Dwelling house /Apartment,1,2
26/09/2021,"29 SPRINGHILL PARK, BLACKROCK, DUBLIN",,Dublin,"740,000",No,No,Second-Hand Dwelling house /Apartment,1,2
26/09/2021,"49 ST JOSEPHS PLACE, DUBLIN 7",Dublin 7,Dublin,"306,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"1 CARPENTERSTOWN RD, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,"872,500",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"1 CASTLE PARK EST, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,"287,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"1 ELM HOUSE, APPLEWOOD VILLAGE, APPLEWOOD",Dublin 24,Dublin,"212,500",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"10 SEAGRAVE RISE, MEAKSTOWN, FINGLAS",,Dublin,"150,000",Yes,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"106 HOLLYBANK RD, DUBLIN 9, DUBLIN",Dublin 9,Dublin,"815,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"112 CALEDON RD, EASTWALL, DUBLIN 3",Dublin 3,Dublin,"340,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"12 Washington Drive, Belcamp, Malahide Road",Dublin 17,Dublin,"349,556",No,Yes,New Dwelling house /Apartment,1,2
27/09/2021,"13 BIRCHVIEW HEIGHTS, KILNAMANAGH, TALLAGHT",Dublin 24,Dublin,"380,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"139 CLIFDEN  COURT, ELLIS QUAY, DUBLIN 7",Dublin 7,Dublin,"330,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"14 ST JOSEPHS AVE, DRUMCONDRA, DUBLIN 9",Dublin 9,Dublin,"320,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"15 BELFRY LODGE, CITYWEST, TALLAGHT DUBLIN 24",Dublin 24,Dublin,"215,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"15 EDEN AVE, GRANGE RD, RATHFARNHAM DUBLIN 16",Dublin 16,Dublin,"570,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"18 ASHPARK COURT, LUCAN, DUBLIN",,Dublin,"406,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"18 CARRAIG BUI, JOHNSTOWN ROAD, CABINTEELY",,Dublin,"618,475",No,Yes,New Dwelling house /Apartment,1,2
27/09/2021,"19 ST JOHNS ST BLACKPITTS, DUBLIN 8, DUBLIN",Dublin 15,Dublin,"413,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"2 BROADFIELD VIEW, RATHCOOLE, DUBLIN",Dublin 24,Dublin,"500,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"2 CASTLEGATE GROVE, ADAMSTOWN, LUCAN",,Dublin,"285,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"24 RATRA ROAD, NAVAN ROAD, DUBLIN 7",Dublin 7,Dublin,"570,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"25 Sandymount Castle Court, Sandymount",Dublin 4,Dublin,"859,030",No,Yes,New Dwelling house /Apartment,1,2
27/09/2021,"26 GRAY ST, THE LIBERTIES, DUBLIN 8",Dublin 8,Dublin,"475,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"26 Phoenix Park Avenue, Castleknock",Dublin 15,Dublin,"577,092",No,Yes,New Dwelling house /Apartment,1,2
27/09/2021,"27 BROOKVALE DOWNS, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,"590,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"27 HOLLYWOODRATH DRIVE, HOLLYSTOWN, DUBLIN 15",,Dublin,"392,071",No,Yes,New Dwelling house /Apartment,1,2
27/09/2021,"3 THE OAKS, LOUGHLINSTOWN DR, LOUGHLINSTOWN DUBLIN 18",Dublin 3,Dublin,"505,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"3 WHITEBEAM AVE, CLONSKEAGH, DUBLIN 14",Dublin 14,Dublin,"1,310,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"31 ADDISON ROAD, FAIRVIEW, DUBLIN 3",Dublin 3,Dublin,"350,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"31 ROCKFIELD AVE, PERRYSTOWN, DUBLIN 12",Dublin 12,Dublin,"480,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"45 CEDAR PLACE, RIDGEWOOD, FORREST RD SWORDS",,Dublin,"330,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"45 Millers Avenue, Millers Glen, Swords",,Dublin,"435,000",No,Yes,New Dwelling house /Apartment,1,2
27/09/2021,"46 MOUNT PROSPECT AVE, CLONTARF, DUBLIN 3",Dublin 3,Dublin,"870,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"48 CASTLEBYRNE PARK, BLACKROCK, CO DUBLIN",,Dublin,"810,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"57 FOXBOROUGH RD, LUCAN, DUBLIN",,Dublin,"330,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"62 Clay Farm Drive, Clay Farm, Leopardstown",Dublin 18,Dublin,"440,529",No,Yes,New Dwelling house /Apartment,1,2
27/09/2021,"67 CASTLEMOYNE, BALGRIFFIN, DUBLIN 13",Dublin 13,Dublin,"491,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"68 HOLYWELL WOOD, NEVINSTOWN, SWORDS",,Dublin,"240,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"68 Parklands Place, Parklands, Citywest",,Dublin,"330,396",No,Yes,New Dwelling house /Apartment,1,2
27/09/2021,"71 Beech House, Silverbanks, Baldoyle",Dublin 13,Dublin,"470,000",No,Yes,New Dwelling house /Apartment,1,2
27/09/2021,"8 AILESBURY OAKS, AILESBURY ROAD, BALLSBRIDGE",Dublin 4,Dublin,"390,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"8 PARK DRIVE LAWNS, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,"425,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"8 SLIEVEBLOOM RD, DUBLIN 12, DUBLIN",Dublin 12,Dublin,"355,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"89 RATHMINES ROAD UPPER, DUBLIN 6",,Dublin,"252,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"9 ST IGNATIUS RD, DRUMCONDRA, DUBLIN 7",Dublin 7,Dublin,"475,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"APT 178 BURNELL SQ, NORTHERN CROSS APTS, MALAHIDE RD DUBLIN 17",Dublin 3,Dublin,"252,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"APT 43 BLOCK B, 43 MCGOVERNS CORNER, CORK STREET",Dublin 8,Dublin,"340,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"ASHTON, UPPER CHURCHTOWN RD, DUBLIN 14",Dublin 14,Dublin,"2,400,000",No,No,Second-Hand Dwelling house /Apartment,1,2
27/09/2021,"THE BUNGALOW, BRENNANSTOWN ROAD, CABINTEELY",Dublin 18,Dublin,"1,300,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"1 VILLAGE HEIGHTS, MULHUDDART, DUBLIN 15",Dublin 15,Dublin,"325,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"10  HAMILTON  HILL, BARNAGEERAGH  COVE, SKERRIES",,Dublin,"551,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"100 BALLINTEER PARK, DUNDRUM, DUBLIN 16",,Dublin,"620,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"110 AULDEN GRANGE, SANTRY, DUBLIN 9",Dublin 17,Dublin,"415,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"110 THE BOULEVARD, BELLGREE, TYRRELSTOWN DUBLIN 15",Dublin 15,Dublin,"297,500",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"111 LARKHILL RD, WHITEHALL, DUBLIN",Dublin 9,Dublin,"556,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"13 BEAU PARK TERRACE, CLONGRIFFIN, DUBLIN 13",Dublin 13,Dublin,"401,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"13 COOPERS WOOD, KINSEALY, COUNTY DUBLIN",,Dublin,"530,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"13 OLD BRAZEEL WAY, KNOCKSEDAN, SWORDS",,Dublin,"495,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"15 THE RED MILL APTS, BRUNSWICK ST NORTH, DUBLIN 7",Dublin 7,Dublin,"165,000",Yes,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"18 BROOKWOOD HEIGHTS, ARTANE, DUBLIN 5",Dublin 5,Dublin,"472,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"18 MERCER HOUSE, BRENNANSTOWN, CABINTEELY DUBLIN 18",Dublin 18,Dublin,"409,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"18 PINEWOOD COURT, HUNTSTOWN, DUBLIN 15",Dublin 15,Dublin,"355,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"194 Castlemoyne, Balgriffin, Dublin 13",Dublin 13,Dublin,"528,634",No,Yes,New Dwelling house /Apartment,1,2
28/09/2021,"2 A WOODFORD HEIGHTS, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,"47,500",Yes,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"2 Sandyford Green, Sandyford",Dublin 18,Dublin,"572,687",No,Yes,New Dwelling house /Apartment,1,2
28/09/2021,"20 OBELISK RISE, ST AUGUSTINES PARK, BLACKROCK",,Dublin,"490,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"20 TYMON NORTH GARDENS, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,"362,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"22 St. Finian's Way, Newcastle, Co. Dublin",,Dublin,"334,802",No,Yes,New Dwelling house /Apartment,1,2
28/09/2021,"243 LITTLEPACE COURT, LITTLEPACE PADDOCKS, DUBLIN 15",Dublin 15,Dublin,"368,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"25 HADDINGTON RD, BALLSBRIDGE, DUBLIN 4",Dublin 4,Dublin,"950,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"25 HAZELWOOD DR, ARTANE, DUBLIN 5",Dublin 5,Dublin,"555,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"26 Hampton, Gracepark Road, Drumcondra",Dublin 9,Dublin,"814,977",No,Yes,New Dwelling house /Apartment,1,2
28/09/2021,"27 The Green, Bellingsmore, Kilmartin",,Dublin,"370,044",No,Yes,New Dwelling house /Apartment,1,2
28/09/2021,"276 BLOCK G CARRINGTON, NORTHWOOD, SANTRY",Dublin 9,Dublin,"257,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"3 GRAYDON ROAD, GRAYDON, NEWCASLTE",,Dublin,"299,560",No,Yes,New Dwelling house /Apartment,1,2
28/09/2021,"3 WOODVIEW, MOUNT MERRION AVENUE, BLACKROCK",,Dublin,"1,400,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"33 MC KELVEY AVENUE, FINGLAS EAST, DUBLIN 11",Dublin 11,Dublin,"318,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"33 TEMPLE VIEW COPSE, CLAREHALL, DUBLIN 13",Dublin 13,Dublin,"365,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"34 STOCKING WOOD HALL, RATHFARNHAM, DUBLIN 16",Dublin 16,Dublin,"352,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"35 BRIGHTON GARDENS, RATHGAR, DUBLIN 6",Dublin 6,Dublin,"655,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"35 SEAPARK, MALAHIDE, CO DUBLIN",,Dublin,"700,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"4 Elder Heath Lane, Elder Heath, Kiltipper Road",Dublin 24,Dublin,"285,463",No,Yes,New Dwelling house /Apartment,1,2
28/09/2021,"41 GRIFFITH RD, FINGLAS EAST, DUBLIN 11",Dublin 11,Dublin,"320,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"423 GRIFFITH AVE, GLASNEVIN, DUBLIN 9",Dublin 9,Dublin,"955,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"43 GLEANN RIBH, LUSK, DUBLIN",,Dublin,"270,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"45 FOREST BLVD, RIVERVALLEY, SWORDS",,Dublin,"320,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"47 CHURCH AVE, DRUMCONDRA, DUBLIN 9",Dublin 9,Dublin,"595,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"49 CLONARD ST, BALBRIGGAN, DUBLIN",,Dublin,"465,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"5 THE CLOSE, HUNTERS RUN, NAVAN RD DUBLIN 15",Dublin 15,Dublin,"410,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"50 Beresford Avenue, Donabate",,Dublin,"325,991",No,Yes,New Dwelling house /Apartment,1,2
28/09/2021,"50 STRATTON GROVE, ADAMSTOWN, DUBLIN",,Dublin,"318,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"51 Beresford Avenue, Donabate",,Dublin,"325,991",No,Yes,New Dwelling house /Apartment,1,2
28/09/2021,"52 Beresford Avenue, Donabate",,Dublin,"325,991",No,Yes,New Dwelling house /Apartment,1,2
28/09/2021,"53 Beresford Avenue, Donabate",,Dublin,"343,600",No,Yes,New Dwelling house /Apartment,1,2
28/09/2021,"56 WOODPARK, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,"745,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"59 CEDAR GROVE, THE CEDARS  RIDGEWOOD, FORREST ROAD  SWORDS",,Dublin,"440,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"6 CHURCH GROVE, AYLESBURY, TALLAGHT DUBLIN 24",Dublin 24,Dublin,"269,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"6 EST AVE, MERRION, DUBLIN 4",Dublin 4,Dublin,"550,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"6 HAYDEN'S PARK WALK, LUCAN, CO DUBLIN",,Dublin,"385,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"61 ST PETERS RD, WALKINSTOWN, DUBLIN 12",Dublin 12,Dublin,"390,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"67 THE LINKS, ELM PARK, MERRION RD",,Dublin,"357,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"7 ALEN HALL, BELGARD SQUARE EAST, DUBLIN 24",Dublin 24,Dublin,"220,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"73 SHANTALLA RD, BEAUMONT, DUBLIN 9",Dublin 9,Dublin,"587,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"79A TRIMLESTON PARK, BOOTERSTOWN, DUBLIN",,Dublin,"725,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"83A FORTLAWN AVENUE, CLONSILLA, DUBLIN 15",,Dublin,"210,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"86 ROCKVIEW, BLACKGLEN RD, SANDYFORD DUBLIN 18",Dublin 18,Dublin,"367,001",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"9 WESTOWN AVE, NAUL VILLAGE, NAUL",,Dublin,"320,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"APT 158 BELGROVE PARK, MOUNT PROSPECT LAWNS, CLONTARF",Dublin 3,Dublin,"200,000",Yes,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"APT 4, WINDERMERE, GILFORD RD DUBLIN 4",Dublin 4,Dublin,"320,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"CALDERWOOD, REGEENS, QUICK PENNY RD",,Dublin,"592,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"JANTOL HOUSE, BALBRIGGAN ST, SKERRIES",,Dublin,"840,000",No,No,Second-Hand Dwelling house /Apartment,1,2
28/09/2021,"RERE OF 189, 2 CANAL VIEW, SOUTH CIRCULAR ROAD",,Dublin,"805,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"1 Sherrington Lodge, Shankill, County Dublin",,Dublin,"559,471",No,Yes,New Dwelling house /Apartment,1,2
29/09/2021,"108 SNOWDROP WALK, DARNDALE, DUBLIN 17",Dublin 17,Dublin,"156,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"11 Graydon Road, Graydon, Newcastle",,Dublin,"321,585",No,Yes,New Dwelling house /Apartment,1,2
29/09/2021,"11 THE COURT, DALCASSIAN  DOWNS, GLASNEVIN",,Dublin,"315,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"118 MACROOM ROAD, COOLOCK, DUBLIN 17",Dublin 17,Dublin,"196,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"12 ADRAIN AVE, HAROLDS CROSS, DUBLIN6W",,Dublin,"695,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"12 CHIEFTAINS RD, CHIEFTAINS WAY, BALBRIGGAN",,Dublin,"155,200",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"13 ESKERWOODS DR, LUCAN, DUBLIN",,Dublin,"252,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"13 THE AVENUE, CARRICKMINES GREEN, GLENAMUCK ROAD",Dublin 18,Dublin,"630,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"15 FERNLEIGH DR, CARPENTERSTOWN RD, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,"270,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"15 TURVEY WALK, THE GALLERIES, DONABATE",,Dublin,"267,500",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"16 St. Joseph's, Clonsilla",Dublin 15,Dublin,"405,286",No,Yes,New Dwelling house /Apartment,1,2
29/09/2021,"17 SUNDALE AVE, MOUNTAIN VIEW TALLAGHT, DUBLIN 24",Dublin 24,Dublin,"260,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"19 CHAPEL FARM DR, LUSK, DUBLIN",,Dublin,"312,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"19 ST. JOSEPH'S CRESCENT, CLONSILLA, DUBLIN 15",,Dublin,"405,286",No,Yes,New Dwelling house /Apartment,1,2
29/09/2021,"2 PORTERSGATE CLOSE, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,"660,000",No,Yes,New Dwelling house /Apartment,1,2
29/09/2021,"214 SPICERS MILL APTS, BALBRIGGAN, DUBLIN",,Dublin,"178,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"22 CHARNWOOD HEATH, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,"380,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"22 MULVEY PARK, DUNDRUM, DUBLIN 14",Dublin 14,Dublin,"475,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"24 ROSELAND AVENUE, CUALANOR, DUN LAOGHAIRE",,Dublin,"1,010,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"24 The Green, Bellingsmore, Church Road",Dublin 15,Dublin,"370,044",No,Yes,New Dwelling house /Apartment,1,2
29/09/2021,"26 MARINA VILLAGE, MALAHIDE, DUBLIN",,Dublin,"825,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"27 BRACKENBUSH PARK, WATSON ESTATE, KILLINEY",,Dublin,"600,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"27 BRIGHTON GARDENS, TERENURE, DUBLIN 6",Dublin 6,Dublin,"635,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"3 CEDAR BROOK PLACE, CHERRY ORCHARD, DUBLIN 10",Dublin 10,Dublin,"225,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"3 CHAPEL FARM PARK, LUSK, DUBLIN",,Dublin,"229,425",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"30 VICTORIA AVE, DONNYBROOK, DUBLIN 4",Dublin 4,Dublin,"915,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"33 WYCKHAM PARK RD, DUNDRUM, DUBLIN 16",Dublin 16,Dublin,"555,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"34 CHARLESTON AVENUE, RANELAGH",Dublin 6,Dublin,"1,550,000",No,Yes,New Dwelling house /Apartment,1,2
29/09/2021,"36 BALALLY DR, DUNDRUM, DUBLIN 16",Dublin 16,Dublin,"559,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"36 FFORSTER SQ, LUCAN, DUBLIN",,Dublin,"337,500",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"36 GREENHILLS COURT, GREENHILLS RD, TALLAGHT DUBLIN 24",Dublin 24,Dublin,"210,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"37, WALKINSTOWN PARADE, WALKINSTOWN DUBLIN 12",Dublin 12,Dublin,"112,000",Yes,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"4 SYCAMORE CRESCENT, THE PARK, CABINTEELY DUBLIN 18",Dublin 18,Dublin,"570,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"4 The Lawn, Citywest Village, Citywest",,Dublin,"348,017",No,Yes,New Dwelling house /Apartment,1,2
29/09/2021,"42 THE MOORINGS, PORTOBELLO HARBOUR, DUBLIN 8",Dublin 8,Dublin,"560,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"43 BRENNANSTOWN AVE, OLD BRAY RD, CABINTEELY DUBLIN 18",Dublin 18,Dublin,"515,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"45 LORETO CRESCENT, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,"371,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"48 The Park, Citywest Village, Citywest",,Dublin,"337,004",No,Yes,New Dwelling house /Apartment,1,2
29/09/2021,"50 CLUAIN SHEE, AIKENS VILLAGE, SANDYFORD DUBLIN 18",Dublin 18,Dublin,"505,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"53 THE CRESCENT, CARRICKMINES MANOR, GLENAMUCK RD",Dublin 18,Dublin,"378,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"54 AVONDALE LAWN, BLACKROCK, DUBLIN",,Dublin,"870,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"56 CASHEL AVE, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,"330,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"58 FRANKFORT AVE, RATHGAR, DUBLIN 6",Dublin 6,Dublin,"1,075,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"58 MONASTER BOICE RD, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,"212,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"58 ST FINTAN'S PARK, DEANSGRANGE, BLACKROCK",,Dublin,"617,500",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"6 CNOC DUBH, BALLYBOUGHAL, DUBLIN",,Dublin,"323,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"66 THE ISLAND, CHAPLEIZOD, DUBLIN 20",Dublin 20,Dublin,"380,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"88 ARDCOLLUM AVE, ARTANE, DUBLIN 5",Dublin 5,Dublin,"320,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"9 BLACKTHORN HILL DRIV, RATHCOOLE, DUBLIN",Dublin 24,Dublin,"225,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"9 HARCOURT VILLAS, DUNDRUM RD, DUNDRUM DUBLIN 14",Dublin 14,Dublin,"555,000",No,No,Second-Hand Dwelling house /Apartment,1,2
